(Num),O,E,T,Gb,(   nome   ),Gl,( V),( A),( Pg),( Qg),( Qn),( Qm),(Bc  ),( Pl),( Ql),( Sh),Are,(Vf),-6
10019, ,L,1, O,MARM2CEOL012,5,1025,-58,0,-0.645,-19.2,19.2,      ,0,     ,     ,39,1000,2
10025, ,L,0, L,PTPORA-MS034,5,1000,-40,0,     ,     ,     ,      ,5.4,-1.1,     ,26,1000,1
10026, ,L,0, L,NANDRA-MS034,5,1000,-33,0,     ,     ,     ,      ,10.4,-0.4,     ,26,1000,1
10027, ,L,0, N,RBRILH-MS013,5,1000,-37,0,     ,     ,     ,      ,8.2,3.1,     ,26,1000,1
10028, ,L,0, P,JACUIC-RS023,5,992,-59,0,     ,     ,     ,      ,3.8,0.8,     ,124,1000,2
10040, ,L,0, G,CASTLA-PR138,5,1004,-69,0,     ,     ,     ,      ,0,     ,     ,22,1000,2
10108, ,L,0, L,SANG23EOL034,5,1035,-66,0,-2.9,     ,     ,      ,0,     ,     ,39,1000,2
10109, ,L,0, L,OSOR23EOL034,5,1029,-66,0,-2.9,     ,     ,      ,0,     ,     ,39,1000,2
10110, ,L,0, L,INDI23EOL034,5,1028,-66,0,-2.9,     ,     ,      ,0,     ,     ,39,1000,2
10111, ,L,0, L,XANGRI-RS034,5,991,-66,0,     ,     ,     ,      ,0,     ,     ,39,1000,2
10112, ,L,0, L,GERIB1EOL034,5,1003,-62,0,-6,     ,     ,      ,0,     ,     ,39,1000,2
10113, ,L,0, L,GERIB2EOL034,5,1001,-62,0,-6,     ,     ,      ,0,     ,     ,39,1000,2
10114, ,L,0, L,REBCASEOL034,5,1035,-69,0,-0.6,     ,     ,      ,0,     ,     ,39,1000,2
10115, ,L,0, L,CCHATO1--034,5,1001,-58,0,     ,     ,     ,      ,0,     ,     ,20,1000,2
10116, ,L,0, L,CCHAT2-RS034,5,1001,-58,0,     ,     ,     ,      ,0,     ,     ,20,1000,2
10117, ,L,0, L,CCHAT3-RS034,5,1001,-58,0,     ,     ,     ,      ,0,     ,     ,20,1000,2
10118, ,D,0, L,CC45CTEOL034,5,1000,0,0,-0.3,     ,     ,      ,0,     ,     ,20,1000,2
10119, ,L,1, O,ATLANTEOL012,5,1015,-64,0,-12.4,-48,48,      ,0,     ,     ,39,1000,2
10120, ,L,0, L,ADOCE-EOL034,5,1004,-55,0,-0.3,     ,     ,      ,0,     ,     ,38,1000,2
10121, ,L,0, L,SENANDEOL034,5,1034,-65,0,2.3,     ,     ,      ,0,     ,     ,39,1000,2
10122, ,L,0, L,PALMAREOL034,5,1032,-70,0,-1.2,     ,     ,      ,0,     ,     ,39,1000,2
10123, ,L,0, L,CIDREI-RS034,5,1004,-64,0,     ,     ,     ,      ,0,     ,     ,39,1000,2
10124, ,L,0, L,BOMJAREOL034,5,960,-68,0,     ,     ,     ,      ,0,     ,     ,38,1000,2
10132, ,L,0, G,REASUL-PR138,5,1000,-44,0,     ,     ,     ,      ,0,     ,     ,22,1000,2
10144, ,L,1, N,CAARA3BIO013,5,1000,-23,0,-7.95,-28.5,28.5,      ,0,     ,     ,1,1000,1
10150, ,L,0, I,PASME2-RS069,5,999,-67,0,     ,     ,     ,      ,0,     ,     ,39,1000,2
10151, ,L,0, I,SCAVA1-RS069,5,1004,-64,0,     ,     ,     ,      ,0,     ,     ,39,1000,2
10152, ,L,1, V,SCAVA1PCH006,5,1006,-63,0,0.8638,-6.25,6.25,      ,0,     ,     ,39,1000,2
10155, ,L,0, L,LAJEADPCH006,5,1006,-17,0,     ,     ,     ,      ,0,     ,     ,126,1000,1
11469, ,L,0, G,VDP-1Y-SP138,1,994,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11470, ,L,0, G,HND-1Y-SP138,5,983,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11558, ,L,0, G,DLT-1Y-SP138,5,990,-76,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11592, ,L,0, G,DOO-1Y-SP138,5,1024,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11604, ,L,0, G,UTF-1Y-SP138,5,1024,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11628, ,L,0, G,CMG-1Y-SP138,5,996,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11630, ,L,0, G,ACT-1Y-SP138,5,942,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11631, ,L,0, G,AUX-1Y-SP138,5,1021,-71,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11637, ,L,0, G,ITL-1Y-SP138,5,974,-32,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11644, ,L,0, G,IBT-1Y-SP138, G,998,-49,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11646, ,L,0, G,IPR-1Y-SP138,5,942,-41,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11650, ,L,0, G,JAU-1Y-SP138,5,985,-72,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11653, ,L,0, G,GNI-1Y-SP138,5,950,-41,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11654, ,L,0, G,PNT-1Y-SP138,5,1000,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11656, ,L,0, G,PNP-1Y-SP138,5,999,-41,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11671, ,L,0, G,UBR-1Y-SP138,5,988,-42,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11675, ,L,0, G,VVT-1Y-SP138,5,938,-48,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11676, ,L,0, G,MAP-1Y-SP138,  ,1002,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11677, ,L,0, G,GRU-1Y-SP138,  ,1000,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11678, ,L,0, G,ORI-1Y-SP138,5,968,-37,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11679, ,L,0, G,QAP-1Y-SP138,5,1007,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11680, ,L,0, G,AMP-1Y-SP138,5,1006,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11684, ,L,0, G,CB5-1Y-SP138,5,1015,-77,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11685, ,L,0, G,DCV-1Y-SP138,5,986,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11686, ,L,0, G,DCO-1Y-SP138,5,998,-72,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11700, ,L,0, G,PNL-1Y-SP138,5,1013,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11702, ,L,0, G,SCL-1Y-SP138,5,976,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11704, ,L,0, G,VKW-1Y-SP138,5,976,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11707, ,L,0, G,TSH-1Y-SP138,5,976,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11708, ,L,0, G,PTM-1Y-SP138,5,1008,-80,0,     ,     ,     ,      ,0,     ,     ,6,1034,1
11710, ,L,0, G,BIR-1Y-SP138,5,1007,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11711, ,L,0, G,BSS-1Y-SP138,  ,1003,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11716, ,L,0, G,JBM-1Y-SP138,5,1015,-84,0,     ,     ,     ,      ,0,     ,     ,6,996,1
11717, ,L,0, G,EBR-1Y-SP138,5,1020,-84,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11723, ,L,0, G,MNH-1Y-SP138,5,1026,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11726, ,L,0, G,SIF-1Y-SP138,5,1010,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11729, ,L,0, H,SKO-1Y-SP088,  ,999,-87,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11731, ,L,0, H,CBR-1Y-SP088,  ,996,-87,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11733, ,L,0, G,EBP-1Y-SP138,5,1018,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11737, ,L,0, G,BTV-1Y-SP138,  ,1019,-77,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11738, ,L,0, G,ZCT-1Y-SP138,  ,1015,-77,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11739, ,L,0, G,PLH-1Y-SP138,  ,1033,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11740, ,L,0, G,IT3-1Y-SP138,  ,1015,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11744, ,L,0, G,MGG-1Y-SP138,  ,1023,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11901, ,L,0, G,CRD-1Y-SP138,5,985,-45,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11906, ,L,0, G,FND-1Y-SP138,5,958,-45,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11908, ,L,0, G,MIR-1Y-SP138,5,965,-34,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11909, ,L,0, G,PBT-1Y-SP138,5,972,-34,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11910, ,L,0, G,PDO-1Y-SP138,5,965,-39,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11911, ,L,0, G,PRP-1Y-SP138,5,975,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11913, ,L,0, G,PVE-1Y-SP138,5,963,-37,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11915, ,L,0, G,PP4-1Y-SP138,5,968,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11917, ,L,0, G,VOT-1Y-SP138,5,971,-45,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11918, ,L,0, G,FLO-1Y-SP138,5,973,-39,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11919, ,L,0, G,ENE-1Y-SP138,5,972,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11920, ,L,0, G,BST-1Y-SP138,5,961,-41,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11921, ,L,0, H,MTN-1Y-SP088,5,999,-45,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11922, ,L,0, H,RAN-1Y-SP088,5,1004,-46,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11925, ,L,0, G,OVC-1Y-SP138,5,967,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11926, ,L,0, G,AGU-1Y-SP138,5,1018,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11931, ,L,0, G,AR1-1Y-SP138,2,993,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11932, ,L,0, G,AR2-1Y-SP138,2,995,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11933, ,L,0, G,ANO-1Y-SP138,5,1016,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11934, ,L,0, G,ARJ-1Y-SP138,  ,1001,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11936, ,L,0, G,AT1-1Y-SP138,5,1040,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11937, ,L,0, G,BJS-1Y-SP138,5,1036,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11939, ,L,0, G,BTS-1Y-SP138,5,988,-73,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11941, ,L,0, G,CBC-1Y-SP138,5,1014,-77,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11943, ,L,0, G,AND-1Y-SP138,5,964,-31,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11947, ,L,0, G,CCH-1Y-SP138,  ,1008,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11948, ,L,0, G,COR-1Y-SP138,5,991,-77,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11949, ,L,0, G,PBR-1Y-SP138,2,993,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11950, ,L,0, G,CZC-1Y-SP138,5,1044,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11951, ,L,0, G,MRC-1Y-SP138,  ,1013,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11953, ,L,0, G,PGM-1Y-SP138,5,1028,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11954, ,L,0, G,CUN-1Y-SP138,5,1003,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11955, ,L,0, G,MHL-1Y-SP138,5,1011,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11956, ,L,0, G,LUK-1Y-SP138,5,1007,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11958, ,L,0, G,PDR-1Y-SP138,5,982,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11959, ,L,0, G,ELF-1Y-SP138,5,1020,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11960, ,L,0, G,FMO-1Y-SP138,  ,1001,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11961, ,L,0, G,FRO-1Y-SP138,  ,1001,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11962, ,L,0, G,MVG-1Y-SP138,  ,1004,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11963, ,L,0, G,IRC-1Y-SP138,5,994,-77,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11964, ,L,0, G,FMG-1Y-SP138,5,992,-76,0,     ,     ,     ,      ,0,     ,     ,6,990,1
11965, ,L,0, G,AT3-1Y-SP138,5,1023,-84,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11970, ,L,0, G,ATP-1Y-SP138,5,1038,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11971, ,L,0, G,CEA-1Y-SP138,5,1030,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11972, ,L,0, G,JRN-1Y-SP138,5,1029,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11973, ,L,0, G,LEM-1Y-SP138,2,993,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11974, ,L,0, G,CSM-1Y-SP138,2,993,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11975, ,L,0, G,P35-1Y-SP138,5,969,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11976, ,L,0, G,LM2-1Y-SP138,5,1020,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11977, ,L,0, G,LM3-1Y-SP138,5,1008,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11978, ,L,0, G,LM4-1Y-SP138,5,1001,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11979, ,L,0, G,VGT-1Y-SP138,5,967,-45,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11980, ,L,0, G,CAI-1Y-SP138,  ,1000,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11981, ,L,0, G,MLH-1Y-SP138,  ,1002,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11982, ,L,0, G,MGU-1Y-SP138,5,1009,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11984, ,L,0, G,EBM-1Y-SP138,5,992,-76,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
11985, ,L,0, G,MMI-1Y-SP138,5,1007,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11986, ,L,0, G,MCC-1Y-SP138,5,1009,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11989, ,L,0, G,PS1-1Y-SP138,2,991,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11990, ,L,0, G,PS2-1Y-SP138,5,1006,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11992, ,L,0, G,HLB-1Y-SP138,5,979,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11993, ,L,0, G,JCJ-1Y-SP138,5,980,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11994, ,L,0, G,ITP-1Y-SP138,  ,996,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11996, ,L,0, G,RC2-1Y-SP138,5,992,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11997, ,L,0, G,REF-1Y-SP138,5,1009,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
11998, ,L,0, G,RIP-1Y-SP138,5,1020,-79,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
11999, ,L,0, G,SPS-1Y-SP138,5,979,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12000, ,L,0, G,RC3-1Y-SP138,5,988,-76,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12001, ,L,0, G,SCP-1Y-SP138,5,1008,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12002, ,L,0, G,SJB-1Y-SP138,5,1020,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12003, ,L,0, G,SJP-1Y-SP138,8,1018,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12004, ,L,0, G,SPQ-1Y-SP138,5,1001,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12006, ,L,0, H,PPT-1Y-SP088,5,1002,-50,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12007, ,L,0, H,SLI-1Y-SP088,5,1008,-47,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12008, ,L,0, H,AS3-1Y-SP088,5,990,-51,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12009, ,L,0, G,STZ-1Y-SP138,5,1031,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12010, ,L,0, G,VGS-1Y-SP138,5,1026,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12011, ,L,0, G,BE1-1Y-SP138,5,1010,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12012, ,L,0, G,GTU-1Y-SP138,  ,1008,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12013, ,L,0, G,DOW-1Y-SP138,5,1012,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12014, ,L,0, G,GJ1-1Y-SP138,5,1012,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12015, ,L,0, G,GJ2-1Y-SP138,5,1010,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12016, ,L,0, G,GJ3-1Y-SP138,5,1012,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12017, ,L,0, H,KRB-1Y-SP088,  ,987,-88,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12019, ,L,0, G,UBT-1Y-SP138,5,1006,-85,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12020, ,L,0, H,CMO-1Y-SP088,  ,1012,-48,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12021, ,L,0, H,IGT-1Y-SP088,  ,983,-88,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12022, ,L,0, H,SIS-1Y-SP088,  ,990,-87,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12023, ,L,0, G,ALP-1Y-SP138,  ,1008,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12024, ,L,0, G,BUZ-1Y-SP138,  ,1011,-73,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12025, ,L,0, G,MSG-1Y-SP138,5,1009,-85,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12026, ,L,0, G,DTX-1Y-SP138,5,995,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12027, ,L,0, G,IT2-1Y-SP138,  ,1018,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12028, ,L,0, G,ITI-1Y-SP138,  ,1023,-68,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12029, ,L,0, G,IT1-1Y-SP138,  ,1016,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12030, ,L,0, G,JQI-1Y-SP138,  ,1012,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12032, ,L,0, G,LRJ-1Y-SP138,5,1026,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12033, ,L,0, G,CLA-1Y-SP138,  ,1024,-76,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12036, ,L,0, H,BCM-1Y-SP088,  ,969,-63,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12041, ,L,0, G,AJI-1Y-SP138,5,1026,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12042, ,L,0, G,PLL-1Y-SP138,5,1028,-76,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12043, ,L,0, H,OU2-1Y-SP088,  ,1004,-56,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12044, ,L,0, G,TTI-1Y-SP138,  ,1011,-77,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12045, ,L,0, H,OU1-1Y-SP088,  ,1003,-56,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12047, ,L,0, H,AS1-1Y-SP088,  ,989,-51,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12049, ,L,0, H,IBR-1Y-SP088,  ,1002,-50,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12143, ,L,0, G,TRP-1Y-SP138,5,974,-46,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
12171, ,L,0, G,PRO-1Y-SP138,5,979,-45,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
12330, ,L,0, G,PMV-1Y-SP138,5,925,-49,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
13042, ,L,0, G,PMX-1Y-SP138,  ,1003,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
13109, ,L,0, G,IAU-1Y-SP138,5,1002,-79,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
13128, ,L,0, G,CPD-1Y-SP138, G,994,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
13157, ,L,0, G,UPE-1Y-SP138,5,971,-45,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
13198, ,L,0, H,HTK-1Y-SP088,  ,992,-51,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
13921, ,L,0, H,CCS-1Y-SP088,5,984,-72,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14151, ,L,0, H,SIP-1Y-SP088,  ,989,-87,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14172, ,L,0, G,CED-1Y-SP138,  ,992,-76,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
14173, ,L,0, G,NTL-1Y-SP138,5,994,-74,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14175, ,L,0, G,TRW-1Y-SP138,5,1002,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14177, ,L,0, G,CPT-1Y-SP138,  ,999,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14179, ,L,0, G,FCH-1Y-SP138,5,968,-45,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14184, ,L,0, G,BE4-1Y-SP138,  ,1009,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14185, ,L,0, G,IPI-1Y-SP138,5,983,-74,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
14186, ,L,0, G,CDS-1Y-SP138,5,992,-76,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14233, ,L,0, G,BE3-1Y-SP138,  ,1007,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14234, ,L,0, G,BUN-1Y-SP138,  ,1006,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14235, ,L,0, G,MRS-1Y-SP138,  ,1003,-83,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14238, ,L,0, G,SJU-1Y-SP138,5,1027,-76,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
14252, ,L,0, G,BNV-1Y-SP138,5,972,-46,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
16580, ,L,0, G,BRI-1Y-SP138, G,982,-54,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
16586, ,L,0, G,IAC-1Y-SP138,5,999,-49,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
16600, ,L,0, G,MC4-1Y-SP138,5,1008,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
17603, ,L,0, G,CTL-1Y-SP138,5,1012,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
17606, ,L,0, G,TGG-1Y-SP138,  ,1013,-80,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
17612, ,L,0, G,CRO-1Y-SP138,  ,1015,-80,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
17613, ,L,0, G,ALM-1Y-SP138,  ,992,-76,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
17615, ,L,0, G,CPK-1Y-SP138,5,996,-78,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
17617, ,L,0, G,SIB-1Y-SP138,  ,1027,-83,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
17618, ,L,0, H,SAB-1Y-SP088,  ,973,-88,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
19127, ,L,0, G,EMP-1Y-SP138,  ,975,-27,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
19518, ,L,0, H,MCI-1Y-SP088,5,1005,-49,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
20700, ,L,0, J,ALTACP-PA069,2,1018,-126,0,     ,     ,     ,      ,5.2,0.5,     ,59,1000,4
20701, ,L,0, J,BELOMT-PA069,2,980,-132,0,     ,     ,     ,      ,13.2,4,     ,59,1000,4
20704, ,L,0, H,BELOMT-PA034,12,994,-133,0,     ,     ,     ,      ,6,1.1,     ,59,1000,4
20724, ,L,0, H,ALTAMI-PA034,12,1058,-128,0,     ,     ,     ,      ,5.4,0.5,     ,59,1000,4
20725, ,L,0, D,ALTAMI-PA013,12,1064,-129,0,     ,     ,     ,      ,20.6,2.8,     ,59,1000,4
21637, ,L,0, G,ITL-2Y-SP138,5,966,-33,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21671, ,L,0, G,UBR-2Y-SP138,5,981,-42,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21679, ,L,0, G,QAP-2Y-SP138,5,1018,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21680, ,L,0, G,AMP-2Y-SP138,5,1018,-82,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21731, ,L,0, H,CBR-2Y-SP088,  ,997,-87,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21901, ,L,0, G,CRD-2Y-SP138,5,981,-46,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21906, ,L,0, G,FND-2Y-SP138,5,970,-44,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21908, ,L,0, G,MIR-2Y-SP138,5,961,-34,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21909, ,L,0, G,PBT-2Y-SP138,5,962,-35,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21910, ,L,0, G,PDO-2Y-SP138,5,965,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21911, ,L,0, G,PRP-2Y-SP138,5,972,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21913, ,L,0, G,PVE-2Y-SP138,5,990,-35,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21915, ,L,0, G,PP4-2Y-SP138,5,966,-40,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
21917, ,L,0, G,VOT-2Y-SP138,5,969,-45,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
